"Something went wrong while getting the requested content.","რაღაც არასწორედ წარიმართა მოთხოვნილი შინაარსის მიღებისას.",module,Magento_Downloadable
"My Downloadable Products","ჩემი ჩამოტვირთვა პროდუქტები",module,Magento_Downloadable
"We can't find the link you requested.","ჩვენ ვერ ვპოულობთ თქვენს მიერ მოთხოვნილ ბმულს.",module,Magento_Downloadable
"Please sign in to download your product or purchase <a href=""%1"">%2</a>.","გთხოვთ, შეიყვანოთ თქვენი პროდუქტის ჩამოტვირთვა ან შეძენა < a href = ""% 1"" >% 2 < / a >.",module,Magento_Downloadable
"Please sign in to download your product.","გთხოვთ, შეიყვანოთ თქვენი პროდუქტის ჩამოტვირთვა.",module,Magento_Downloadable
"The link has expired.","ბმული ამოიწურა.",module,Magento_Downloadable
"The link is not available.","ბმული არ არის ხელმისაწვდომი.",module,Magento_Downloadable
"Sorry, there was an error getting requested content. Please contact the store owner.","სამწუხაროდ, შეცდომა იყო მოთხოვნილი შინაარსის მიღებაში. გთხოვთ დაუკავშირდეთ მაღაზიის მფლობელს.",module,Magento_Downloadable
"Please set resource file and link type.","გთხოვთ, დაადგინოთ რესურსის ფაილი და ბმული ტიპი.",module,Magento_Downloadable
"Invalid download link type.","არასწორი გადმოტვირთვის ბმული ტიპი.",module,Magento_Downloadable
"Something went wrong while saving the file(s).","ფაილი (ებ) ის გადარჩენისას რაღაც არასწორედ წარიმართა.",module,Magento_Downloadable
"Provided content must be valid base64 encoded data.","მოწოდებული შინაარსი უნდა იყოს მართებული ბაზა64 დაშიფრული მონაცემებით.",module,Magento_Downloadable
